,ID,Created_at,Location,text,label
627251,147786,5/4/2011 12:52,42.16935 93.29331,Twitter- the name reminds me of a seizure idk why.. also twitter is like narcissism on steroids  but I cannot sleep! Not one wink in 3 d,0
629561,148319,5/6/2011 18:01,42.23953 93.20624,There are times to solve problems and there are times to blindly work around them.,0
629797,148379,5/5/2011 19:52,42.26783 93.38438,Big Victory in New York Caps a Long Comeback,0
631227,148687,5/6/2011 11:20,42.2124 93.3684,just gave goose a plastic hanger to occupy her...she is driving me insane tonight,0
632012,148869,5/2/2011 17:52,42.23953 93.34404,Hey Mister! She's my Sister!!,0
632632,148998,5/7/2011 18:27,42.22272 93.34843,#dontyoujusthateitwhen you single an nobody want you.. an as soon as you with someone  everybody trying get with you.. smh,0
633001,149090,5/4/2011 6:02,42.22685 93.36561,Honesty is always the best policy.,0
635202,149575,5/6/2011 3:40,42.21211 93.22981,Alrighty. So I am going to attempt to cook something because I'm hungry lol. Get the fire extinguishers ready & have 911 on speed-dial!,0
636229,149796,5/16/2011 17:04,42.22567 93.3724,can't believe what is going on the news was told there are bomb crews gearing up,0
637224,150017,5/5/2011 3:41,42.22479 93.34084,Will I bother with the #debate #ausvotes tonight?,0
638488,150301,5/9/2011 5:15,42.26076 93.32726,Omfg why isnt my replies section on my twitter app working omfgzzzzz anyone who is talking to me just DM me i need to call at&t this suc,0
639096,150448,5/8/2011 4:58,42.26488 93.21263,Wth is this ciara person doing in her 'ride' clip. Not tryna judge or anything,0
639250,150478,5/1/2011 7:36,42.2867 93.42752,burned 500 calories doing 50 minutes of 'Turbo Fire' #myfitnesspal,0
640878,150886,5/1/2011 0:53,42.23393 93.34723,ja hoor... 't is zoow koud.. en ik bn binnen..Hoe koud zou het dan buiten zijn??...,0
641673,151121,5/9/2011 21:23,42.24778 93.47864,This Is Gon Be My Twitter Fam Forreal. If I Have more then 10 000 followers then so will you!!! Roll Wit Us!!! #TeamFBI,0
643510,151584,5/6/2011 23:05,42.20415 93.40235,#askev how do i better my chances on getting #newtwitter  sooner ?,0
645852,152146,5/14/2011 15:51,42.21594 93.39237,I know the only reason that i make it through is because i never stop believing in you,0
646052,152198,5/16/2011 21:59,42.2127 93.3732,why is it always lighting like come on!  do you enjoy scaring me?,0
646341,152258,5/12/2011 7:21,42.23127 93.37519,#DontYouJustHateItWhen U step out in a new outfit and u c someone else rocking the same thing,0
648590,152762,5/15/2011 2:03,42.21977 93.35922,Watched Boondocks for the first time  mad boring,0
649760,153034,5/15/2011 20:09,42.20385 93.50181,Liiz is crazy.,0
654415,154093,5/4/2011 4:39,42.29319 93.39876,Time to check out my kids #boondocks!!!,0
654937,154222,5/8/2011 1:37,42.22449 93.38997,Hello  Good Morning *Diddy dance*! I hope all my tweetiepies are having a #MarvelousMonday  if not lets do what is necessary to make it,0
655827,154444,5/4/2011 14:40,42.19442 93.4351,I had half a mind to flip out on the weekend and just buy a nexus one. A change is as good as a holiday  right? :),0
657050,154727,5/10/2011 3:24,42.18911 93.2997,Masterchef is over  nothing worthwhile said in the debate and Apple has nothing new. What  could possibly be in the SMH today?,0
657651,154882,5/11/2011 13:18,42.19884 93.36281,disney world is short shorts paradise....and i like it.,0
660247,155518,5/9/2011 21:39,42.24012 93.32686,I is hungryy :O,0
660988,155691,5/12/2011 8:24,42.28523 93.52977,#DontYouJustHateItWhen somebody try to manipulate you...,0
661805,155877,5/2/2011 15:34,42.29732 93.47545,Repeat after me- today will be an excellent day. I can't wait to see what blessings await me and my family. Where good is  evil can not,0
664949,156630,5/5/2011 23:48,42.21093 93.38078,Event for Juniors Is a Major Happening,0
665151,156676,5/10/2011 4:13,42.1897 93.40635,Ohh lawdy this is goin to bug me the entire servirce,0
665407,156740,5/7/2011 17:39,42.25044 93.56172,Life is filled w/ unknown trials & tribulations. Having wisdom of what's best always has the advantage. (L)ove (I)ntelligence (F)or(E)ve,0
666894,157087,5/15/2011 18:40,42.20975 93.37559,#dontyoujusthateitwhen someone delays u when ur in a hurry to go somewhere!!!,0
669884,157786,5/3/2011 10:48,42.22184 93.27254,yo my phone is dying here...omg and i cant find my charger,0
671623,158217,5/14/2011 9:19,42.29172 93.25657,now that i have everything done  my little identity crisis of not knowing what to do or who to be is over.hmm... keep calm and carry on.,0
672408,158394,5/12/2011 21:53,42.21152 93.37399,nichole Kidman is so peng in this,0
672530,158429,5/10/2011 23:33,42.29732 93.51938,wat is wat vandaag ?,0
673698,158734,5/5/2011 22:12,42.2068 93.37399,Patriarch Pavle  95; Led Serbian Church,0
679239,159965,5/8/2011 13:01,42.24484 93.32686,echtt fk kutt dat me geheugenkaart #stukk is ;s,0
679874,160091,5/13/2011 5:33,42.23452 93.33725,Turns out me wearing only underwear in the studio is what blew the AC in the first place. I really need to be careful with the gifts I h,0
680755,160293,5/9/2011 17:30,42.23275 93.36321,Chilling with some hoodrats..... Lmao these girls is hilarious.... They remind me why I need the exact opposite,0
682925,160752,5/7/2011 4:06,42.21535 93.36601,quero #newtwitter ):,0
683105,160791,5/11/2011 7:06,42.22626 93.28493,THE MOMENT: Embroidering Reality,0
685875,161457,5/13/2011 12:23,42.27874 93.42392,dear graduate school admission sites  please stop ruining my life.,0
689411,162278,5/16/2011 13:28,42.20739 93.35682,if she doesn't go home soon there is no way I'll be able to watch this season... & yes I will admit that this is my trashy tv indulgence,0
690064,162409,5/5/2011 15:53,42.27786 93.41434,'A Great Campaign Slogan',0
690166,162444,5/3/2011 17:21,42.27343 93.45987,Looking over old photos  thinking of old loves lost.,0
690278,162466,5/4/2011 8:07,42.2811 93.33725,Family is important. They are the people that have to be nice to you no matter what.,0
692125,162872,5/16/2011 20:01,42.21388 93.37999,I'm up... Back to school hjours are gonna kick me in the behind! Kids bnever let me sleep anymore but I guess 5 ours is better than noth,0
692533,162980,4/30/2011 21:17,42.24159 93.36561,Power is now!!,0
692607,163010,5/9/2011 3:25,42.27343 93.31089,En maestria tratando un tema interesante sobre la crisis en la administracion publica en nuestro pais.,0
693156,163136,5/3/2011 21:00,42.21093 93.38358,Proud to announce the 'Fashion Hurricane' has blown into Denver,0
694550,163458,5/15/2011 8:16,42.24071 93.53296,I aint even religious but jesus walks is my fav kanye song ever made,0
695177,163622,5/12/2011 6:40,42.20267 93.39556,Dear Corey  I'm sorry  but your middle name is not 'SmexyBeast' my God. This is why I pushed you into lockers. &gt;.&gt;,0
699977,164760,5/16/2011 22:21,42.21034 93.41833,Twitter is currently down for planned maintenance is #SUCK !!,0
701307,165055,4/30/2011 9:50,42.20562 93.53695,American chewing gum is v sugary,0
702772,165408,5/11/2011 22:11,42.21447 93.36241,- FIRE BURNING   FIRE BURNING   AHSUHAUSAHA' (88' ;D,0
703636,165618,4/30/2011 22:03,42.1726 93.44229,#newtwitter is pretty cool. isnt it?,0
709488,166930,5/12/2011 17:37,42.21447 93.38398,I remember the words u spoke on our first encounter  the question is do I believe them... Only time will tell.....,0
710737,167228,5/15/2011 7:44,42.28169 93.44589,#dontyoujusthateitwhen people make up their own internet abbreviations and expect you to know what it is,0
711790,167474,5/1/2011 2:05,42.26164 93.54734,So  it is now confirmed that RIM will come up with 'BlackPad' as a direct competition to iPad. I feel an urge to get myself a BlackPad.,0
712113,167552,5/2/2011 15:35,42.27255 93.4387,needs some advice from his youth ministry friends on helping your youth be on fire for Chrsit...,0
713420,167878,5/3/2011 1:09,42.21682 93.33645,Outback steakhouse is pretty reasonable for what you get. Also  the sirloin was kickin!,0
714801,168249,5/13/2011 1:26,42.20474 93.39516,#subliminal to some of my tweeties in relationships that I see 'down' right now!,0
715070,168305,5/4/2011 20:02,42.20916 93.50101,blz acabar cm a crise de tds eh facil mas mandar o #newtwitter pra tdos nada neh?,0
716648,168656,5/2/2011 21:38,42.2124 93.38917,all that really matters is where you gon go.........,0
716706,168668,5/13/2011 19:33,42.22184 93.35402,On Air: Little Boots - Every Little Earthquake (Yes Giantess),0
716760,168692,5/16/2011 12:33,42.20651 93.37879,Trey songs is sooooo cute! He has a cute smile! :),0
719985,169435,5/11/2011 12:17,42.17083 93.47345,Gente BG no #newtwitter nem conta mais D: Ele mal aparece DD:,0
725191,170655,5/1/2011 19:55,42.21565 93.38438,Fish Oil Use In Pregnancy Didn't Make Babies Smart,0
727040,171121,5/5/2011 22:19,42.19501 93.35402,BBC this week is heading into conference  . Friday night youth night 2 bands and great speaker. invite your friends,0
727138,171147,5/13/2011 1:40,42.21565 93.34723,my baby is back! :O,0
729574,171763,5/7/2011 1:10,42.17112 93.54974,Mga kababayan kong Filipino  tulungan natin ang mga biktima ng baha sa #pakistan sa pamamagitan ng pagpapalawak ng kaalaman tungkol dito,0
729682,171788,5/9/2011 3:40,42.2009 93.33325,I suppected this but now it is official Julia Gillard is a bigger Twit   ter than Tony Abbott #ausvotes,0
731079,172105,5/5/2011 23:39,42.21594 93.35442,I hate not knowing who the victims are of this horrible fire. If anyone knows anything  please let me know! #sanbrunofire,0
735677,173188,5/5/2011 19:38,42.22095 93.35203,A PARISH TESTED; Haitians in U.S. Double Up to Take In Their Own,0
735740,173198,5/16/2011 10:27,42.2305 93.35925,I heard from the convention is really cool I so want to buy this,0
735787,173209,5/2/2011 0:30,42.25456 93.41394,Off to work in a bit  but the object of the week is to find some Violet Helleborines and maybe a bit of gull watching?,0
736670,173393,5/4/2011 10:10,42.23213 93.34744,c ya everyone this am fascinated by the antique convention,0
738987,173942,5/8/2011 7:55,42.25339 93.50061,Etisalat being a social media tool. Now without the social media part  Etisalat is just ...... a tool.,0
739864,174170,5/3/2011 9:44,42.21063 93.22342,The Droidx is an astonishing piece of technology. Living in the future is great!,0
740481,174316,4/30/2011 3:47,42.18292 93.47345,The quote that keeps me motivated is from #Sanctuary: 'The great ones dare to believe in the unbelievable' - Dr. Helen Magnus,0
741495,174567,5/8/2011 6:14,42.26371 93.46586,Ok... NOW is the interlude... dinner,0
742644,174832,5/13/2011 10:33,42.25899 93.41673,What is #FF ?,0
744599,175302,5/8/2011 2:38,42.21034 93.3724,Showalter is going to wear Johnny Oates' number as a tribute to his deceased friend.,0
745233,175474,4/30/2011 5:57,42.21388 93.42352,Dear brain  why did you decide to become anxious and panicky every time it's nighttime?  Sleep is good & missed!  Love  body.,0
748314,176213,5/4/2011 15:51,42.23068 93.38078,Having had 3 migraine auras in 2 daysa...fingers crossed I don't get one during todays run,0
748624,176282,5/5/2011 9:32,42.23422 93.35203,The first day of school is this Thursday and I could not be happier.. There's nothing like structure to a young person's life!,0
751054,176784,5/11/2011 5:49,42.21682 93.35522,Summer Vacation is OVER :(,0
751217,176824,5/6/2011 17:41,42.20385 93.33885,Sherlock Holmes that is...,0
751984,177033,5/8/2011 23:25,42.21358 93.39476,Walked by the Bow building  I think there is a camera watching the entrance to the porta-potty...,0
752811,177226,5/4/2011 20:07,42.17761 93.32966,Me metere en la pc solo para ver el #newtwitter :D,0
753827,177488,5/1/2011 5:30,42.27904 93.28572,WOW twitter is dead today!,0
755069,177733,5/4/2011 16:00,42.1897 93.46905,[1] NY Fire - Grass/Rubbish (Wilmington Ave & Clifton Ave) Pumper-143,0
755967,177949,5/7/2011 1:35,42.22184 93.33885,These two are actin' like children. I can't be havin' this while I'm in the hospital. #trueblood,0
755985,177956,5/6/2011 9:42,42.26355 93.33411,traffic... I can't believe the terrible car accident I just saw,0
757021,178213,5/13/2011 18:26,42.1953 93.32087,#DontYouJustHateItWhen ppl are Quick to Accuse You of Somethin'...When they Have No Proof!..#GTFOH #Fail,0
758016,178432,5/3/2011 21:28,42.18528 93.40515,Jenna is a bossy one...rawr!,0
758334,178503,5/14/2011 21:19,42.21741 93.39157,Fixing the Hubble  and Seeing What It Sees  in Imax and 3-D,0
759939,178904,5/1/2011 16:10,42.2124 93.37479,Education is what remains after one has forgotten what one has learned in school,0
760698,179097,5/15/2011 1:27,42.2239 93.33845,Is it true  Hyoyeon and Eunhyuk dated.?! wooow they would have been a perfect MATCH~ :D sorry for elfs and sone. xD,0
763708,179842,5/14/2011 6:46,42.23275 93.33445,HOW GREAT IS OUR GOD!!!!!!!!!!!!!!!!!!!!!!!!!,0
765521,180310,5/1/2011 18:02,42.2068 93.3732,Only #jedward would set the fire alarm off trying to get out the big brother house! #BB11,0
