,ID,Created_at,Location,text,label
36001,6378,4/30/2011 8:03,42.27668 93.25617,Is sat in boring Plymouth waiting for a bus in the cold :(,1
36114,6393,5/16/2011 14:43,42.22449 93.48583,I think our boys won their baseball game.... I was to cold to stay,1
36287,6436,5/4/2011 19:18,42.19265 93.34204,Last day of hurricane season! Today hot & very cold tomorrow! Yay?!,1
36305,6441,5/3/2011 1:45,42.27255 93.26935,allergies?  a cold?  either way   it is driving me bonkers.,1
36645,6495,5/8/2011 21:36,42.28169 93.37,Lol...shout outs to this headache thats about to wreck my brain.,1
36685,6504,5/3/2011 7:38,42.24395 93.51059,Cold coffee is so nasty  but I still drank it!! Ugh,1
36775,6526,5/16/2011 7:49,42.21181 93.35123,Check out TBN on DSTV::Creflo Dollar's taching plus THE SUIT he's wearing... tjo tjo tjo_PS God is not an author of pain  evil,1
36812,6534,5/13/2011 14:39,42.23275 93.43311,Cracks are appearing on my philosophy course. At least one Christian has been flushed out and I think we've sniffed out a mail reader,1
36988,6566,5/2/2011 12:21,42.22125 93.32886,In other news  my sniffly nose has become a runny nose  sore nose  headache and cough ;) Sweeeet.,1
37053,6579,5/7/2011 1:45,42.23982 93.35083,What you get by reaching your goals is not nearly as important as what you become by reaching them.,1
37151,6590,5/2/2011 20:48,42.218 93.29411,#823 and ooo my head is just aching  #diamondeye,1
37350,6622,5/9/2011 18:49,42.19442 93.42951,#dontyoujusthateitwhen  You turn the shower on by the taps but then it comes out of the shower head really cold over your head.,1
37387,6627,5/11/2011 6:18,42.24542 93.31888,The human body is strange. Your mouth is self lubricated before you vomit. How does it know to do that? Makes for a great alarm system.,1
37652,6670,5/16/2011 20:10,42.28022 93.55213,Teaching Physicians The Price Of Care,1
37692,6674,5/10/2011 14:42,42.24071 93.44389,So  anyone with some suggestions on those teachings... Fire 'em on in here. Thx.,1
37748,6688,5/12/2011 15:57,42.24336 93.48623,Oh goodness gracious... I need sleep my head is aching,1
37846,6702,5/12/2011 2:50,42.28877 93.46506,#dontyoujusthateitwhen people talk in your face with stank breath,1
37887,6713,5/13/2011 11:34,42.20208 93.3712,Teaching About the Web  and Its Troublesome Parts,1
37934,6717,5/11/2011 21:34,42.21211 93.39516,Life is not about the breaths we take its about the moments that take ur breath away.,1
38196,6769,5/11/2011 0:23,42.27756 93.3712,I'm wearing a hat  a hoody  a scarf and have my duvet wrapped around me.....i'm still cold,1
38347,6785,5/13/2011 15:36,42.28258 93.28373,Tonight's staff conference held in our wonderful new building  wonderful except it is always so cold it sends my arthritis stark raving,1
38499,6806,5/3/2011 20:50,42.27786 93.27973,Finals week  loading up on caffeine and midnight snacks.  Red eye  jittery body  cold as ice outside  this is a recipe for disaster,1
38556,6825,5/10/2011 22:37,42.1782 93.33246,RT ?Darkskin: Fellas  Let her breathe easy...the worse thing you could do is try to control her. Be her Man  Not Her Daddy...,1
38779,6862,5/6/2011 17:13,42.18026 93.25058,I need a speaking toaster! 'Your toast is ready.' - 'Your toast is cold.' - 'Your toast is inedible.' :P #toaster,1
38856,6870,5/7/2011 18:04,42.21565 93.37439,It is cold and miserable and I forgot my inhaler and am choking to death.,1
38870,6873,5/14/2011 15:39,42.16405 93.55852,Just heard 'Danny Boy' on the radio - solo flute. Still love it even though or maybe because it is sentimental. Voice is best but flute,1
38963,6888,5/12/2011 8:31,42.26194 93.40834,This 5 Hour Energy and my fatigue is waging an epic battle inside of me!,1
39095,6924,5/2/2011 0:11,42.23481 93.33885,down with cold! what a boring saturday. hoping for a better day tomorrow .,1
39177,6941,5/12/2011 3:56,42.29289 93.51299,Headache slowly getting worse,1
39186,6941,5/10/2011 3:56,42.17053 93.21423,I am getting tired and a headache lol #notgoingtoblogher,1
39198,6947,5/5/2011 18:06,42.1723 93.35922,Franky is dealing today...I like him in the playoffs...seems to be cold blooded,1
39207,6950,5/1/2011 11:23,42.22714 93.35283,mommmmyy is wearing two big tops! this shows how cold today is.,1
39249,6957,5/12/2011 2:01,42.18203 93.55053,I think my dog was behind the whole canteloupe and vomit thing.. Well played  Charles. Well played :),1
39377,6985,5/16/2011 21:55,42.21977 93.24099,My mom is so annoying! She wants be to be with her everyday all day  ugh can I breathe?! &gt;:/,1
39452,6992,5/7/2011 19:56,42.21565 93.32607,i think my roomie turned the heat off bc its cold af in here.,1
39485,6998,5/10/2011 0:16,42.24542 93.26575,is listening to Unwell by Matchbox twenty.,1
39490,6998,5/2/2011 0:16,42.23835 93.36321,Just smile.. Smile.. Though ur heart is aching..,1
39619,7019,5/16/2011 21:18,42.18764 93.36561,It is quite gloomy and grey out today. Its nice and cold,1
39652,7030,5/9/2011 1:56,42.26282 93.47385,Good night Tweeties! I can barely keep my eyes open. I hope I can get a couple of hours in tonight. My insomnia is wearing me out.,1
39656,7030,5/8/2011 1:57,42.21122 93.3728,My Mama Getting Cramps In Her Legs! Ha! That's What You Get! God Is Punishing YOU!,1
40057,7117,5/6/2011 17:23,42.1894 93.3013,Eating at home is like eating in a monastery. So quiet and cold.,1
40109,7122,4/30/2011 15:55,42.22449 93.33965,I.H.T. OP-ED CONTRIBUTOR; Fever Under the Pouring Rain,1
40132,7125,5/5/2011 15:03,42.23334 93.34204,Its the coldest on the 1st & 2nd floor of my casa  luckily my rooms on the 3rd where its just COLD.,1
40256,7146,5/10/2011 7:37,42.28375 93.32846,Baby still has a fever and is grumpy and clingy. I hate seeing him like this.  :(,1
40406,7174,5/11/2011 13:29,42.29997 93.505,Teaching a kid to ride a bike is throwing him and his bike. Lessons I learn from the next door neighbor.,1
40414,7174,5/4/2011 13:31,42.27049 93.46626,bloody cold today or is it just me?,1
40730,7224,5/11/2011 19:00,42.21093 93.32567,#dontyoujusthateitwhen a guy scold and shout at you?,1
41167,7299,5/8/2011 22:09,42.23009 93.32846,woke up feeling every muscle of my back .. aching giler .. now it's on fire ..,1
41168,7299,5/16/2011 1:24,42.24041 93.31249,My head is on fire  my heart is cold.,1
41219,7315,5/4/2011 19:57,42.20945 93.35203,Brown uggs+pink sweats+gray coat+multicolored scarf= my fashion disaster! haha at least im just going to dance!,1
41501,7353,5/10/2011 15:34,42.20503 93.34763,Why is it so cold this morning? The only bad thing about the coming winter. Brr,1
41613,7376,5/7/2011 15:08,42.22626 93.56052,My body is aching &gt;w&lt; I will relive that concert one day :D 'Twas a good way to end the summer & start the school year (:,1
41709,7398,5/1/2011 15:18,42.24719 93.41314,my breath is your breath,1
41810,7416,5/11/2011 21:20,42.24012 93.35163,this is what i hear when Soulja Boy sings Pretty Boy Swag...Pretty*deep breath* Boy*deep breath* Swag...seriously do you need an inhaler,1
41852,7428,5/14/2011 5:50,42.21417 93.38718,Headache is back with a vengeance. If this isn't gone by Mon. night  I'm sleeping in Tues. I can barely speak straight when I'm NOT in p,1
41975,7460,5/8/2011 22:47,42.26901 93.39516,oop Missy just found herself a big ol' cricket.. annnnnnd it looks like she broke his leg and let him get away  that's cold Missy.,1
41996,7464,5/4/2011 17:06,42.21535 93.36401,Jetlag insomnia. That is all.,1
42079,7478,5/1/2011 1:52,42.19324 93.40954,This isn't character assassination. FACT: Some here decry #humanrights violations in same breath they endorse the violators. #IranElecti,1
42080,7478,5/12/2011 1:52,42.22655 93.37639,Some here decry #humanrights violations in same breath they endorse the violators. #IranElection #TRANSPARENT #Hypocrites,1
42344,7513,5/12/2011 20:32,42.21653 93.35842,: Fire begets fire. We need to get Holy Ghost fire. #firebreathers,1
42582,7550,5/15/2011 14:46,42.16935 93.54814,As you can see fortunately I'm cold as fire make you believe make you stop and breath I'll take you higher.,1
42665,7563,5/8/2011 20:46,42.18587 93.52337,Xbox Live: fluxs is currently Away. Last seen 59 minutes ago playing Xbox 360 Dashboard (Xbox Live Nation),1
42705,7570,5/10/2011 20:26,42.22508 93.3676,I watch the sky and prey for my deliverance An endless whisper to find redemption To breath the fire of all creation  divine  purified,1
42903,7601,5/6/2011 16:04,42.23628 93.3708,There is nothing I love more in the world than laughing with my friends until I can't breathe. Thank you  N'Sync.,1
43025,7621,5/4/2011 2:31,42.29879 93.50261,Cleaning out my closets might not have been the best idea. Between the dust and my cold I can hardly breathe  but I have clean closets ;,1
43053,7623,5/11/2011 4:48,42.18469 93.38558,-struggles to breathe- I'm out of shape. -stretches like im motivated- gonna get back IN shape -rocky music-,1
43074,7630,5/10/2011 16:26,42.23452 93.35362,It is 9 oclock and this girl is wiped out. I hate colds/allergies/sinusitis whatever this junk is. Night all #mamavation,1
43535,7705,5/11/2011 13:45,42.20385 93.39476,Flu is defeating me. Lemsip to the rescue.,1
44073,7804,4/30/2011 15:19,42.23569 93.34524,Omg ikea is too big  its giving me a headache.,1
44184,7827,5/8/2011 20:05,42.27491 93.27374,Hong Kong Study Says More Follow-Up Is Needed on Swine Flu,1
44425,7866,5/16/2011 16:33,42.22449 93.22262,It seems that my insomnia is back and in full effect. Thank God for ipods with games on them. Genius.,1
44515,7892,5/5/2011 10:48,42.24218 93.34284,Karaoke is blood curdling at the Ale House tonight...good thing the beer is cold and tasty!,1
44540,7894,5/2/2011 2:54,42.241 93.36321,Frnship is nt a word not merely a relationship  it is a silnt prmise  which says ' I was' ' I m ' & ' I ll be' a headache 4 U 4ever & ev,1
44807,7940,5/3/2011 12:54,42.28552 93.33006,Still have a cold.   Bizzy is much better now but I wish she'd keep her germs to herself!,1
44852,7952,5/12/2011 3:15,42.20857 93.38438,Why is this lady eating dorritos n the congregation??..smh #FunkBreath lol,1
45011,7971,5/9/2011 6:52,42.23599 93.35123,ITFlux  Software Outsourcing Company  Offers Outsource Software Development ...: (I-Newswire) August 1  2010 - ITFlux is a leading sof..,1
45206,8017,5/15/2011 20:26,42.2068 93.3708,Fyi never take an extremely hot shower when you have a really bad headache. That almost ended in disaster. My heart racing,1
45430,8081,5/12/2011 12:11,42.22154 93.24259,i didn't understand how cold it could be in nine degrees without ugg boots and heaters... my room is an igloo,1
45473,8091,5/12/2011 3:54,42.27579 93.34524,haihx!! Headache.. Why is she different from phone and msn and real person? haihx..,1
45637,8124,5/14/2011 19:00,42.23569 93.34604,#DontYouJustHateItWhen u standin next to somebody u don't know and they breath b harsh ugh lol,1
45726,8134,5/14/2011 22:01,42.2814 93.38837,#iSENDu is approaching another development milestone: everything in #quartz,1
45942,8191,5/12/2011 11:49,42.27314 93.47385,it is cold at the beach!!!!!!!!!!!!!!!!!!!!!!!!!!!1,1
46336,8248,5/8/2011 22:03,42.2183 93.37439,there is officially 7rugrats running around this house screaming! talk about a headache!,1
46556,8284,5/3/2011 4:49,42.20827 93.3736,my hands are so cold.,1
46625,8291,4/30/2011 22:36,42.21889 93.39476,My headache is gone! Thank God,1
46628,8291,5/6/2011 22:37,42.22862 93.36201,trembling. is it cold? or is it just me? :/,1
46765,8330,4/30/2011 22:57,42.28523 93.47505,My amazing shower is rapidly approaching!,1
46827,8349,5/14/2011 22:11,42.19471 93.3704,I had an awesome time down at the college doing HIV testing. Reaching out to my age group I love that,1
47027,8392,5/6/2011 22:14,42.23658 93.36281,Sitting at the airport waiting for my daughters plane. Ibu is finally giving me a little relief from this headache.,1
47079,8406,5/3/2011 9:58,42.2923 93.28533,Your skin is pale white and ice cold... I know what you are.' 'Say it. Out loud.' '...Polar Bear.,1
47290,8444,5/2/2011 20:25,42.23009 93.38158,I had the weirdest dream last night. It was as if my subconscious was wasted when it wrote it but I was stone cold sober dreaming it,1
47938,8555,5/12/2011 13:24,42.21063 93.3704,This man is preaching!,1
48012,8564,5/11/2011 5:33,42.22773 93.36321,Now that my rib burger is cold and almost done you can send that cheese sauce back to the kitchen,1
48126,8580,5/3/2011 22:33,42.21447 93.38678,Trippin wit one of mah best friends listenin to Diamond Eyes. This is life. I was 'just breathing' before.,1
48183,8592,5/9/2011 21:29,42.28169 93.22541,Okay. I'm getting cold. Where is my bredren? I'm ready to go right now. *John Legend voice*,1
48505,8642,5/4/2011 17:27,42.24041 93.32806,such an amazing weekend! despite all the drama someone is trying to cause. suffering now tho chest hurts better not be the cold!,1
48507,8642,4/30/2011 15:11,42.22479 93.3672,I'M COLD! I CAN'T FEEL MY HANDS! MY LEGS HURT FROM GYM AND THE COLD IS MAKING THEM WORSE! /rant over.,1
48861,8704,5/9/2011 13:45,42.26164 93.32846,We're getting a dog in less than a week.  The squee factor in our household is reaching record levels.,1
48984,8726,5/4/2011 13:39,42.21004 93.36441,Haha  so I added 2 my bucket list learn how to breathe fire....good or bad idea?,1
49114,8739,5/16/2011 21:52,42.20415 93.35922,Michael Schumacher is approaching Evander Holyfield status. Schuy's punch drunk.,1
49562,8824,5/9/2011 0:22,42.2239 93.33765,Ok  get ready Saturday: gym  packing  teaching lessons  packing  then FUN!,1
49853,8869,5/1/2011 0:05,42.20326 93.39596,Not being funny but its 1:46 and I'm still awake ! What the hell is wrong for me ! I really think I have insomnia issues !!!!!!!!!!!!!!!,1
49895,8873,5/8/2011 23:44,42.20503 93.4359,I hate people with bad breath it is disrespectful to the environment AND insulting to the person ur talking to!!!!,1
49917,8878,5/1/2011 5:06,42.21948 93.33725,this morning is hell!!!!!!!!!!!!i cant breath !!!really sad and i just hate my mom.....she is making my life hell....,1
50029,8896,5/7/2011 17:09,42.20886 93.40315,This headache is either caffeine withdrawal or some sort of zerg implant.,1
50330,8955,5/12/2011 23:04,42.25427 93.54614,Earth My Body  Water My Blood  Air My Breath and Fire My Spirit,1
50425,8972,5/8/2011 12:48,42.21152 93.33965,No more teaching  buffalo sauce on my car seat  and a lost wallet...can I have a break please?!,1
50795,9054,5/10/2011 19:58,42.28228 93.46266,My heart will turn pitch black nd cold. If I split w. My girl. If I cud gift wrap the globe I'd give u the world .,1
50827,9063,5/6/2011 7:50,42.21506 93.37919,I need a job that deosn't involve teaching! Words cannot express how much I loathe my chosen profession right now!,1
51152,9099,5/16/2011 10:16,42.2124 93.39596,I am on fire! #Igotthefever,1
51293,9115,5/6/2011 11:05,42.23452 93.32567,Rain.. you betta stop now. I still taking exam today. seriously its so cold here in my room even im not switch one the aircon and fan zz,1
51885,9218,5/3/2011 11:22,42.17879 93.22901,Is it still insomnia if you fall asleep  but never sleep more than 2 hours in one stretch (and thus feel tired all the time)?,1
52065,9252,5/16/2011 13:04,42.27078 93.31528,No been in the mountains for ages. Need out  cabin fever is sinking in!,1
52174,9280,5/5/2011 20:30,42.17908 93.44829,A flu in August.. 3 days before my holiday.. how unlucky is that?! So sick .. :'(,1
52198,9288,5/16/2011 23:56,42.2699 93.47584,Must make this day productive even though I woke up with a headache. Happy Saturday  y'all! :),1
52250,9296,5/7/2011 2:20,42.22272 93.35442,Sometimes some of the hottest friendshiprelationships end so cold.. real tlk,1
